city,city_ibge_code,date,is_last,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,place_type,latitude,longitude
Livramento de Nossa Senhora,2919504.0,2020-07-14,True,25,54.66632,2020-07-14,0.0,0,0,0,city,-13.6369,-41.8432
Luís Eduardo Magalhães,2919553.0,2020-07-14,True,492,562.16364,2020-07-14,0.0061,3,7,0,city,-12.0956,-45.7866
Macajuba,2919603.0,2020-07-14,True,11,96.93338,2020-07-14,0.0,0,0,0,city,-12.1326,-40.3571
Macarani,2919702.0,2020-07-14,True,107,570.51453,2020-07-14,0.0093,1,40,0,city,-15.5646,-40.4209
Macaúbas,2919801.0,2020-07-14,True,8,16.05587,2020-07-14,0.0,0,1,0,city,-13.0186,-42.6945
Macururé,2919900.0,2020-07-14,True,53,677.40286,2020-07-14,0.0,0,5,0,city,-9.16226,-39.0518
Madre de Deus,2919926.0,2020-07-14,True,352,1668.80008,2020-07-14,0.0085,3,10,0,city,-12.7446,-38.6153
Maetinga,2919959.0,2020-07-14,True,1,31.63556,2020-07-14,0.0,0,0,0,city,-14.6623,-41.4915
Maiquinique,2920007.0,2020-07-14,True,24,237.34177,2020-07-14,0.0,0,0,0,city,-15.624,-40.2587
Mairi,2920106.0,2020-07-14,True,89,476.54744,2020-07-14,0.0,0,0,0,city,-11.7107,-40.1437
Malhada,2920205.0,2020-07-14,True,2,11.87296,2020-07-14,0.0,0,0,0,city,-14.3371,-43.7686
Malhada de Pedras,2920304.0,2020-07-14,True,3,35.74407,2020-07-14,0.0,0,0,0,city,-14.3847,-41.8842
Manoel Vitorino,2920403.0,2020-07-14,True,85,641.99396,2020-07-14,0.0353,3,1,0,city,-14.1476,-40.2399
Mansidão,2920452.0,2020-07-14,True,38,278.53111,2020-07-14,0.0263,1,0,0,city,-10.7227,-44.0428
Maracás,2920502.0,2020-07-14,True,78,374.38802,2020-07-14,0.0256,2,2,0,city,-13.4355,-40.4323
Maragogipe,2920601.0,2020-07-14,True,143,320.07521,2020-07-14,0.028,4,2,0,city,-12.776,-38.9175
Maraú,2920700.0,2020-07-14,True,61,296.54837,2020-07-14,0.0328,2,3,0,city,-14.1035,-39.0137
Marcionílio Souza,2920809.0,2020-07-14,True,10,96.0984,2020-07-14,0.0,0,-1,0,city,-13.0064,-40.5295
Mascote,2920908.0,2020-07-14,True,24,173.63623,2020-07-14,0.0417,1,1,1,city,-15.5542,-39.3016
Mata de São João,2921005.0,2020-07-14,True,242,519.50282,2020-07-14,0.0083,2,1,0,city,-12.5307,-38.3009
Matina,2921054.0,2020-07-14,True,0,,2020-07-14,0.0,0,0,0,city,-13.9109,-42.8439
Medeiros Neto,2921104.0,2020-07-14,True,220,969.6756,2020-07-14,0.0045,1,3,0,city,-17.3707,-40.2238
Miguel Calmon,2921203.0,2020-07-14,True,26,99.91162,2020-07-14,0.0385,1,1,0,city,-11.4299,-40.6031
Milagres,2921302.0,2020-07-14,True,64,584.47489,2020-07-14,0.0156,1,2,0,city,-12.8646,-39.8611
Mirangaba,2921401.0,2020-07-14,True,6,32.71894,2020-07-14,0.0,0,0,0,city,-10.960999999999999,-40.574
Mirante,2921450.0,2020-07-14,True,8,92.58188,2020-07-14,0.125,1,0,0,city,-14.2385,-40.7718
Monte Santo,2921500.0,2020-07-14,True,106,214.49674,2020-07-14,0.0189,2,1,0,city,-10.4374,-39.3321
Morpará,2921609.0,2020-07-14,True,15,176.077,2020-07-14,0.1333,2,0,0,city,-11.5569,-43.2766
Morro do Chapéu,2921708.0,2020-07-14,True,12,33.88586,2020-07-14,0.0,0,0,0,city,-11.5488,-41.1565
Mortugaba,2921807.0,2020-07-14,True,11,91.34695,2020-07-14,0.0,0,0,0,city,-15.0225,-42.3727
Mucugê,2921906.0,2020-07-14,True,16,176.56147,2020-07-14,0.0625,1,0,0,city,-13.0053,-41.3703
Mucuri,2922003.0,2020-07-14,True,251,601.22641,2020-07-14,0.0159,4,4,0,city,-18.0754,-39.5565
Mulungu do Morro,2922052.0,2020-07-14,True,13,119.38654,2020-07-14,0.0769,1,0,0,city,-11.9648,-41.6374
Mundo Novo,2922102.0,2020-07-14,True,2,7.46938,2020-07-14,0.5,1,0,0,city,-11.8541,-40.4714
Muniz Ferreira,2922201.0,2020-07-14,True,18,242.52223,2020-07-14,0.0,0,0,0,city,-13.0092,-39.1092
Muquém de São Francisco,2922250.0,2020-07-14,True,29,255.55164,2020-07-14,0.0,0,0,0,city,-12.065,-43.5497
Muritiba,2922300.0,2020-07-14,True,116,394.57124,2020-07-14,0.0086,1,2,0,city,-12.6329,-38.9921
Mutuípe,2922409.0,2020-07-14,True,46,207.01139,2020-07-14,0.0,0,3,0,city,-13.2284,-39.5044
Nazaré,2922508.0,2020-07-14,True,117,410.16652,2020-07-14,0.0256,3,3,0,city,-13.0235,-39.0108
Nilo Peçanha,2922607.0,2020-07-14,True,91,650.13932,2020-07-14,0.011,1,8,0,city,-13.604000000000001,-39.1091
Nordestina,2922656.0,2020-07-14,True,70,533.13024,2020-07-14,0.0,0,0,0,city,-10.8192,-39.4297
Nova Canaã,2922706.0,2020-07-14,True,58,352.32657,2020-07-14,0.0,0,10,0,city,-14.7912,-40.1458
Nova Fátima,2922730.0,2020-07-14,True,15,192.01229,2020-07-14,0.0667,1,0,0,city,-11.6031,-39.6302
Nova Ibiá,2922755.0,2020-07-14,True,99,1502.04825,2020-07-14,0.0505,5,2,2,city,-13.812000000000001,-39.6182
Nova Itarana,2922805.0,2020-07-14,True,14,170.19207,2020-07-14,0.0,0,0,0,city,-13.0241,-40.0653
Nova Redenção,2922854.0,2020-07-14,True,3,32.90195,2020-07-14,0.0,0,0,0,city,-12.815,-41.0748
Nova Soure,2922904.0,2020-07-14,True,176,653.13393,2020-07-14,0.0,0,3,0,city,-11.2329,-38.4871
Nova Viçosa,2923001.0,2020-07-14,True,198,456.47363,2020-07-14,0.0202,4,1,1,city,-17.8926,-39.3743
Novo Horizonte,2923035.0,2020-07-14,True,1,8.07428,2020-07-14,0.0,0,0,0,city,-12.8083,-42.1682
Novo Triunfo,2923050.0,2020-07-14,True,33,213.73057,2020-07-14,0.0,0,0,0,city,-10.3182,-38.4014
Olindina,2923100.0,2020-07-14,True,42,148.78317,2020-07-14,0.0,0,0,0,city,-11.3497,-38.3379
Oliveira dos Brejinhos,2923209.0,2020-07-14,True,43,197.02176,2020-07-14,0.0,0,1,0,city,-12.3132,-42.8969
Ouriçangas,2923308.0,2020-07-14,True,14,163.47501,2020-07-14,0.0,0,0,0,city,-12.0175,-38.6166
Ourolândia,2923357.0,2020-07-14,True,27,154.71893,2020-07-14,0.0,0,0,0,city,-10.9578,-41.0756
Palmas de Monte Alto,2923407.0,2020-07-14,True,26,119.54023,2020-07-14,0.0,0,0,0,city,-14.2676,-43.1609
Palmeiras,2923506.0,2020-07-14,True,8,88.70163,2020-07-14,0.0,0,0,0,city,-12.5059,-41.5809
Paramirim,2923605.0,2020-07-14,True,9,41.65317,2020-07-14,0.1111,1,1,0,city,-13.4388,-42.2395
Paratinga,2923704.0,2020-07-14,True,16,50.0,2020-07-14,0.0,0,0,0,city,-12.687000000000001,-43.1798
Paripiranga,2923803.0,2020-07-14,True,40,137.98337,2020-07-14,0.025,1,0,0,city,-10.6859,-37.8626
Pau Brasil,2923902.0,2020-07-14,True,37,376.36049,2020-07-14,0.1081,4,1,0,city,-15.4572,-39.6458
Paulo Afonso,2924009.0,2020-07-14,True,267,226.68999,2020-07-14,0.03,8,9,0,city,-9.3983,-38.2216
Pé de Serra,2924058.0,2020-07-14,True,38,279.86449,2020-07-14,0.0,0,0,0,city,-11.8313,-39.611
Pedrão,2924108.0,2020-07-14,True,2,27.222,2020-07-14,0.0,0,0,0,city,-12.1491,-38.6487
Pedro Alexandre,2924207.0,2020-07-14,True,11,65.99868,2020-07-14,0.0,0,1,0,city,-10.012,-37.8932
Piatã,2924306.0,2020-07-14,True,9,52.56088,2020-07-14,0.0,0,-1,0,city,-13.1465,-41.7702
Pilão Arcado,2924405.0,2020-07-14,True,56,159.78087,2020-07-14,0.0,0,4,0,city,-10.0051,-42.4936
Pindaí,2924504.0,2020-07-14,True,17,104.55105,2020-07-14,0.0,0,0,0,city,-14.4921,-42.68600000000001
Pindobaçu,2924603.0,2020-07-14,True,50,248.13896,2020-07-14,0.04,2,2,0,city,-10.7433,-40.3675
Pintadas,2924652.0,2020-07-14,True,89,852.73546,2020-07-14,0.0,0,0,0,city,-11.8117,-39.9009
Piraí do Norte,2924678.0,2020-07-14,True,123,1227.17749,2020-07-14,0.0081,1,11,0,city,-13.759,-39.3836
Piripá,2924702.0,2020-07-14,True,45,420.28579,2020-07-14,0.0,0,0,0,city,-14.9444,-41.7168
Piritiba,2924801.0,2020-07-14,True,11,44.43547,2020-07-14,0.0,0,0,0,city,-11.73,-40.5587
Planalto,2925006.0,2020-07-14,True,80,304.58785,2020-07-14,0.0,0,1,0,city,-14.6654,-40.4718
Poções,2925105.0,2020-07-14,True,267,569.64861,2020-07-14,0.0075,2,14,0,city,-14.5234,-40.3634
Pojuca,2925204.0,2020-07-14,True,333,842.63266,2020-07-14,0.012,4,4,0,city,-12.4303,-38.3374
Ponto Novo,2925253.0,2020-07-14,True,31,207.85839,2020-07-14,0.0323,1,0,0,city,-10.8653,-40.1311
Porto Seguro,2925303.0,2020-07-14,True,935,628.84199,2020-07-14,0.0086,8,28,1,city,-16.4435,-39.0643
Potiraguá,2925402.0,2020-07-14,True,43,595.2381,2020-07-14,0.0,0,0,0,city,-15.5943,-39.8638
Prado,2925501.0,2020-07-14,True,181,642.43629,2020-07-14,0.0166,3,3,0,city,-17.3364,-39.2227
Presidente Dutra,2925600.0,2020-07-14,True,62,409.45714,2020-07-14,0.0,0,1,0,city,-11.2923,-41.9843
Presidente Jânio Quadros,2925709.0,2020-07-14,True,29,235.0462,2020-07-14,0.0345,1,0,0,city,-14.6885,-41.6798
Presidente Tancredo Neves,2925758.0,2020-07-14,True,339,1222.98784,2020-07-14,0.0118,4,16,0,city,-13.4471,-39.4203
Queimadas,2925808.0,2020-07-14,True,146,573.92193,2020-07-14,0.0137,2,7,0,city,-10.9736,-39.6293
Quijingue,2925907.0,2020-07-14,True,29,105.14866,2020-07-14,0.0345,1,0,0,city,-10.7505,-39.2137
Quixabeira,2925931.0,2020-07-14,True,16,178.33259,2020-07-14,0.0,0,0,0,city,-11.4031,-40.12
Rafael Jambeiro,2925956.0,2020-07-14,True,88,389.01905,2020-07-14,0.0,0,0,0,city,-12.4053,-39.5007
Remanso,2926004.0,2020-07-14,True,49,119.48888,2020-07-14,0.0204,1,0,0,city,-9.619439999999999,-42.0848
Retirolândia,2926103.0,2020-07-14,True,89,618.22729,2020-07-14,0.0,0,0,0,city,-11.4832,-39.4234
Riachão das Neves,2926202.0,2020-07-14,True,58,259.63561,2020-07-14,0.0,0,1,0,city,-11.7508,-44.9143
Riachão do Jacuípe,2926301.0,2020-07-14,True,154,460.58141,2020-07-14,0.013,2,0,0,city,-11.8067,-39.3818
Riacho de Santana,2926400.0,2020-07-14,True,37,104.45781,2020-07-14,0.0,0,0,0,city,-13.6059,-42.9397
Ribeira do Amparo,2926509.0,2020-07-14,True,24,164.47368,2020-07-14,0.0,0,0,0,city,-11.0421,-38.4242
Ribeira do Pombal,2926608.0,2020-07-14,True,233,433.02916,2020-07-14,0.0043,1,0,0,city,-10.8373,-38.5382
Ribeirão do Largo,2926657.0,2020-07-14,True,10,172.05781,2020-07-14,0.0,0,1,0,city,-15.4508,-40.7441
Rio de Contas,2926707.0,2020-07-14,True,4,30.79529,2020-07-14,0.0,0,0,0,city,-13.5852,-41.8048
Rio do Antônio,2926806.0,2020-07-14,True,4,26.02303,2020-07-14,0.0,0,0,0,city,-14.4071,-42.0721
Rio do Pires,2926905.0,2020-07-14,True,15,128.70013,2020-07-14,0.1333,2,0,0,city,-13.1185,-42.2902
Rio Real,2927002.0,2020-07-14,True,101,247.96229,2020-07-14,0.0,0,3,0,city,-11.4814,-37.9332
Rodelas,2927101.0,2020-07-14,True,9,96.45268,2020-07-14,0.0,0,1,0,city,-8.85021,-38.78
Ruy Barbosa,2927200.0,2020-07-14,True,123,399.16921,2020-07-14,0.0163,2,0,0,city,-12.2816,-40.4931
Salinas da Margarida,2927309.0,2020-07-14,True,37,236.16519,2020-07-14,0.027,1,0,0,city,-12.873,-38.7562
Salvador,2927408.0,2020-07-14,True,43934,1529.55057,2020-07-14,0.0332,1459,724,18,city,-12.9718,-38.5011
Santa Bárbara,2927507.0,2020-07-14,True,193,928.28628,2020-07-14,0.0104,2,1,0,city,-11.9515,-38.9681
Santa Brígida,2927606.0,2020-07-14,True,23,161.82368,2020-07-14,0.0,0,0,0,city,-9.73227,-38.1209
Santa Cruz Cabrália,2927705.0,2020-07-14,True,190,683.99453,2020-07-14,0.0105,2,1,0,city,-16.2825,-39.0295
Santa Cruz da Vitória,2927804.0,2020-07-14,True,13,205.85907,2020-07-14,0.0769,1,0,0,city,-14.964,-39.8115
Santa Inês,2927903.0,2020-07-14,True,15,141.09679,2020-07-14,0.0667,1,3,0,city,-13.2793,-39.814
Santaluz,2928000.0,2020-07-14,True,144,385.56281,2020-07-14,0.0208,3,16,0,city,-11.2508,-39.375
Santa Luzia,2928059.0,2020-07-14,True,72,571.56466,2020-07-14,0.0,0,0,0,city,-15.4342,-39.3287
Santa Maria da Vitória,2928109.0,2020-07-14,True,11,27.60698,2020-07-14,0.0,0,1,0,city,-13.3859,-44.2011
Santana,2928208.0,2020-07-14,True,0,,2020-07-14,0.0,0,0,0,city,-12.9792,-44.0506
Santanópolis,2928307.0,2020-07-14,True,47,525.55071,2020-07-14,0.0,0,2,0,city,-12.0311,-38.8694
Santa Rita de Cássia,2928406.0,2020-07-14,True,20,70.57661,2020-07-14,0.05,1,0,0,city,-11.0063,-44.5255
Santa Teresinha,2928505.0,2020-07-14,True,24,230.65834,2020-07-14,0.0417,1,0,0,city,-12.7697,-39.5215
Santo Amaro,2928604.0,2020-07-14,True,359,597.64604,2020-07-14,0.0167,6,5,0,city,-12.5472,-38.7137
Santo Antônio de Jesus,2928703.0,2020-07-14,True,787,775.2778,2020-07-14,0.0165,13,22,0,city,-12.9614,-39.2584
Santo Estêvão,2928802.0,2020-07-14,True,100,189.21476,2020-07-14,0.01,1,3,0,city,-12.427999999999999,-39.2505
São Desidério,2928901.0,2020-07-14,True,87,257.8389,2020-07-14,0.0,0,1,0,city,-12.3572,-44.9769
São Domingos,2928950.0,2020-07-14,True,8,88.31972,2020-07-14,0.0,0,0,0,city,-11.4649,-39.5268
São Felipe,2929107.0,2020-07-14,True,58,275.22065,2020-07-14,0.0,0,9,0,city,-12.8394,-39.0893
São Félix,2929008.0,2020-07-14,True,40,271.37042,2020-07-14,0.025,1,0,0,city,-12.6104,-38.9727
São Félix do Coribe,2929057.0,2020-07-14,True,7,45.48113,2020-07-14,0.0,0,0,0,city,-13.4019,-44.1837
São Francisco do Conde,2929206.0,2020-07-14,True,375,942.16371,2020-07-14,0.0213,8,1,1,city,-12.6183,-38.6786
São Gabriel,2929255.0,2020-07-14,True,16,85.13808,2020-07-14,0.0,0,3,0,city,-11.2175,-41.8843
São Gonçalo dos Campos,2929305.0,2020-07-14,True,243,647.13715,2020-07-14,0.0123,3,0,0,city,-12.4331,-38.9663
São José da Vitória,2929354.0,2020-07-14,True,71,1255.0822,2020-07-14,0.0141,1,1,0,city,-15.0787,-39.3437
São José do Jacuípe,2929370.0,2020-07-14,True,7,66.90881,2020-07-14,0.1429,1,0,0,city,-11.4137,-39.8669
São Miguel das Matas,2929404.0,2020-07-14,True,12,102.78373,2020-07-14,0.0,0,4,0,city,-13.0434,-39.4578
São Sebastião do Passé,2929503.0,2020-07-14,True,380,857.78781,2020-07-14,0.0184,7,0,0,city,-12.5123,-38.4905
Sapeaçu,2929602.0,2020-07-14,True,62,356.3628,2020-07-14,0.0,0,4,0,city,-12.7208,-39.1824
Sátiro Dias,2929701.0,2020-07-14,True,26,150.52394,2020-07-14,0.0,0,0,0,city,-11.5929,-38.5938
Saubara,2929750.0,2020-07-14,True,39,323.83957,2020-07-14,0.0769,3,1,0,city,-12.7387,-38.7625
Saúde,2929800.0,2020-07-14,True,3,23.2324,2020-07-14,0.0,0,-1,0,city,-10.9428,-40.4155
Seabra,2929909.0,2020-07-14,True,35,79.38128,2020-07-14,0.0571,2,1,0,city,-12.4169,-41.7722
Sebastião Laranjeiras,2930006.0,2020-07-14,True,2,17.49169,2020-07-14,0.0,0,0,0,city,-14.571,-42.9434
Senhor do Bonfim,2930105.0,2020-07-14,True,186,235.39834,2020-07-14,0.0054,1,1,0,city,-10.4594,-40.1865
Sento Sé,2930204.0,2020-07-14,True,30,73.73906,2020-07-14,0.0667,2,0,0,city,-9.74138,-41.8786
Serra do Ramalho,2930154.0,2020-07-14,True,7,22.24199,2020-07-14,0.0,0,0,0,city,-13.5659,-43.5929
Serra Dourada,2930303.0,2020-07-14,True,0,,2020-07-14,0.0,0,0,0,city,-12.759,-43.9504
Serra Preta,2930402.0,2020-07-14,True,97,651.96935,2020-07-14,0.0206,2,0,0,city,-12.155999999999999,-39.3305
Serrinha,2930501.0,2020-07-14,True,325,401.92429,2020-07-14,0.0185,6,0,0,city,-11.6584,-39.01
Serrolândia,2930600.0,2020-07-14,True,26,194.0733,2020-07-14,0.0,0,0,0,city,-11.4085,-40.2983
Simões Filho,2930709.0,2020-07-14,True,1178,876.63812,2020-07-14,0.0331,39,2,0,city,-12.7866,-38.4029
Sítio do Quinto,2930766.0,2020-07-14,True,42,420.58882,2020-07-14,0.0,0,1,0,city,-10.3545,-38.2213
Sobradinho,2930774.0,2020-07-14,True,228,983.14001,2020-07-14,0.0482,11,4,0,city,-9.450239999999999,-40.8145
Souto Soares,2930808.0,2020-07-14,True,89,524.17692,2020-07-14,0.0,0,0,0,city,-12.088,-41.6427
Tabocas do Brejo Velho,2930907.0,2020-07-14,True,5,39.94248,2020-07-14,0.0,0,0,0,city,-12.7026,-44.0075
Tanhaçu,2931004.0,2020-07-14,True,0,,2020-07-14,0.0,0,0,0,city,-14.0197,-41.2473
Tanque Novo,2931053.0,2020-07-14,True,0,,2020-07-14,0.0,0,0,0,city,-13.5485,-42.4934
Tanquinho,2931103.0,2020-07-14,True,62,783.02602,2020-07-14,0.0161,1,0,0,city,-11.968,-39.1033
Taperoá,2931202.0,2020-07-14,True,145,688.05163,2020-07-14,0.0069,1,0,0,city,-13.5321,-39.1009
Tapiramutá,2931301.0,2020-07-14,True,23,135.21458,2020-07-14,0.0,0,4,0,city,-11.8475,-40.7927
Teixeira de Freitas,2931350.0,2020-07-14,True,1871,1165.82652,2020-07-14,0.0155,29,12,2,city,-17.5399,-39.74
Teodoro Sampaio,2931400.0,2020-07-14,True,28,377.10438,2020-07-14,0.0357,1,1,0,city,-12.295,-38.6347
Teofilândia,2931509.0,2020-07-14,True,161,714.98357,2020-07-14,0.0,0,0,0,city,-11.4827,-38.9913
Teolândia,2931608.0,2020-07-14,True,107,716.05434,2020-07-14,0.0,0,5,0,city,-13.5896,-39.484
Terra Nova,2931707.0,2020-07-14,True,88,675.20908,2020-07-14,0.0114,1,0,0,city,-12.3888,-38.6238
Tremedal,2931806.0,2020-07-14,True,5,30.49896,2020-07-14,0.0,0,1,0,city,-14.9736,-41.4142
Tucano,2931905.0,2020-07-14,True,63,124.29222,2020-07-14,0.0159,1,0,0,city,-10.9584,-38.7894
Uauá,2932002.0,2020-07-14,True,72,297.0297,2020-07-14,0.0139,1,5,1,city,-9.83325,-39.4794
Ubaíra,2932101.0,2020-07-14,True,11,55.29027,2020-07-14,0.0909,1,0,0,city,-13.2714,-39.666
Ubaitaba,2932200.0,2020-07-14,True,172,902.60285,2020-07-14,0.0291,5,0,0,city,-14.302999999999999,-39.3222
Ubatã,2932309.0,2020-07-14,True,246,909.93157,2020-07-14,0.0081,2,14,0,city,-14.2063,-39.5207
Uibaí,2932408.0,2020-07-14,True,6,43.20588,2020-07-14,0.0,0,0,0,city,-11.3394,-42.1354
Umburanas,2932457.0,2020-07-14,True,91,473.41588,2020-07-14,0.0,0,0,0,city,-10.7339,-41.3234
Una,2932507.0,2020-07-14,True,86,452.58394,2020-07-14,0.0116,1,3,0,city,-15.2791,-39.0765
Urandi,2932606.0,2020-07-14,True,134,804.4183,2020-07-14,0.0149,2,0,0,city,-14.7678,-42.6498
Uruçuca,2932705.0,2020-07-14,True,333,1622.88611,2020-07-14,0.045,15,0,0,city,-14.5963,-39.2851
Utinga,2932804.0,2020-07-14,True,8,41.71446,2020-07-14,0.125,1,0,0,city,-12.0783,-41.0954
Valença,2932903.0,2020-07-14,True,705,730.10087,2020-07-14,0.0397,28,0,0,city,-13.3669,-39.073
Valente,2933000.0,2020-07-14,True,204,716.46823,2020-07-14,0.0147,3,0,0,city,-11.4062,-39.457
Várzea da Roça,2933059.0,2020-07-14,True,16,113.44299,2020-07-14,0.0625,1,0,0,city,-11.6005,-40.1328
Várzea Nova,2933158.0,2020-07-14,True,34,267.77979,2020-07-14,0.0,0,4,0,city,-11.2557,-40.9432
Varzedo,2933174.0,2020-07-14,True,17,192.35121,2020-07-14,0.1176,2,0,0,city,-12.9672,-39.3919
Vera Cruz,2933208.0,2020-07-14,True,147,340.09671,2020-07-14,0.0476,7,3,0,city,-12.9568,-38.6153
Vereda,2933257.0,2020-07-14,True,59,950.84609,2020-07-14,0.0169,1,1,0,city,-17.2183,-40.0974
Vitória da Conquista,2933307.0,2020-07-14,True,1296,382.88821,2020-07-14,0.017,22,64,0,city,-14.8615,-40.8442
Wagner,2933406.0,2020-07-14,True,1,10.70091,2020-07-14,0.0,0,0,0,city,-12.2819,-41.1715
Wanderley,2933455.0,2020-07-14,True,1,8.17127,2020-07-14,0.0,0,0,0,city,-12.1144,-43.8958
Wenceslau Guimarães,2933505.0,2020-07-14,True,286,1355.386,2020-07-14,0.0105,3,0,0,city,-13.6908,-39.4762
Xique-Xique,2933604.0,2020-07-14,True,40,86.05297,2020-07-14,0.025,1,0,0,city,-10.823,-42.7245
Bahia,29.0,2020-07-14,True,110029,739.78704,2020-07-14,0.0235,2584,3138,49,state,,
Abaíra,2900108.0,2020-07-13,False,5,57.21478,2020-07-13,0.0,0,0,0,city,-13.2488,-41.6619
Abaré,2900207.0,2020-07-13,False,5,24.89296,2020-07-13,0.0,0,0,0,city,-8.72073,-39.1162
Acajutiba,2900306.0,2020-07-13,False,41,270.46639,2020-07-13,0.0488,2,0,0,city,-11.6575,-38.0197
Adustina,2900355.0,2020-07-13,False,47,275.8216,2020-07-13,0.0213,1,3,0,city,-10.5437,-38.1113
Água Fria,2900405.0,2020-07-13,False,39,229.81732,2020-07-13,0.0256,1,2,0,city,-11.8618,-38.7639
Aiquara,2900603.0,2020-07-13,False,47,1057.13,2020-07-13,0.0213,1,8,0,city,-14.1269,-39.8937
Alagoinhas,2900702.0,2020-07-13,False,855,563.99905,2020-07-13,0.0175,15,22,0,city,-12.1335,-38.4208
Alcobaça,2900801.0,2020-07-13,False,136,605.25145,2020-07-13,0.0074,1,4,0,city,-17.5195,-39.2036
Almadina,2900900.0,2020-07-13,False,56,1024.89019,2020-07-13,0.0179,1,3,0,city,-14.7089,-39.6415
Amargosa,2901007.0,2020-07-13,False,88,236.2987,2020-07-13,0.0341,3,4,0,city,-13.0215,-39.602
Amélia Rodrigues,2901106.0,2020-07-13,False,137,545.77325,2020-07-13,0.0073,1,5,0,city,-12.3914,-38.7563
América Dourada,2901155.0,2020-07-13,False,73,453.58519,2020-07-13,0.0,0,0,0,city,-11.4429,-41.43899999999999
Anagé,2901205.0,2020-07-13,False,29,131.78823,2020-07-13,0.0345,1,0,0,city,-14.6151,-41.1356
Andaraí,2901304.0,2020-07-13,False,8,60.8689,2020-07-13,0.0,0,0,0,city,-12.8049,-41.3297
Andorinha,2901353.0,2020-07-13,False,24,164.43988,2020-07-13,0.0417,1,0,0,city,-10.3482,-39.8391
Angical,2901403.0,2020-07-13,False,1,7.15461,2020-07-13,0.0,0,0,0,city,-12.0063,-44.7003
Anguera,2901502.0,2020-07-13,False,33,294.09144,2020-07-13,0.0,0,2,0,city,-12.1462,-39.2462
Antas,2901601.0,2020-07-13,False,25,129.59411,2020-07-13,0.0,0,1,0,city,-10.3856,-38.3401
Antônio Cardoso,2901700.0,2020-07-13,False,16,136.95113,2020-07-13,0.0,0,0,0,city,-12.4335,-39.1176
Antônio Gonçalves,2901809.0,2020-07-13,False,33,279.70843,2020-07-13,0.0,0,0,0,city,-10.5767,-40.2785
Aporá,2901908.0,2020-07-13,False,43,242.51311,2020-07-13,0.0465,2,0,0,city,-11.6577,-38.0814
Apuarema,2901957.0,2020-07-13,False,104,1418.82674,2020-07-13,0.0,0,2,0,city,-13.8542,-39.7501
Araças,2902054.0,2020-07-13,False,14,114.97085,2020-07-13,0.0,0,0,0,city,-12.22,-38.2027
Aracatu,2902005.0,2020-07-13,False,17,129.4252,2020-07-13,0.0,0,0,0,city,-14.427999999999999,-41.4648
Araci,2902104.0,2020-07-13,False,424,779.71276,2020-07-13,0.0071,3,16,0,city,-11.3253,-38.9584
Aramari,2902203.0,2020-07-13,False,15,131.61358,2020-07-13,0.0,0,0,0,city,-12.0884,-38.4969
Arataca,2902252.0,2020-07-13,False,10,90.75234,2020-07-13,0.0,0,2,0,city,-15.2651,-39.419000000000004
Aratuípe,2902302.0,2020-07-13,False,6,67.98867,2020-07-13,0.1667,1,0,0,city,-13.0716,-39.0038
Aurelino Leal,2902401.0,2020-07-13,False,174,1508.9758,2020-07-13,0.0057,1,2,0,city,-14.321,-39.329
Baianópolis,2902500.0,2020-07-13,False,3,21.61851,2020-07-13,0.0,0,0,0,city,-12.3016,-44.5388
Baixa Grande,2902609.0,2020-07-13,False,2,9.77135,2020-07-13,0.0,0,0,0,city,-11.9519,-40.169000000000004
Banzaê,2902658.0,2020-07-13,False,34,257.01111,2020-07-13,0.0,0,0,0,city,-10.5788,-38.6212
Barra,2902708.0,2020-07-13,False,36,67.19176,2020-07-13,0.0,0,0,0,city,-11.0859,-43.1459
Barra da Estiva,2902807.0,2020-07-13,False,4,19.41936,2020-07-13,0.0,0,0,0,city,-13.6237,-41.3347
Barra do Choça,2902906.0,2020-07-13,False,151,477.80274,2020-07-13,0.0132,2,0,0,city,-14.8654,-40.5791
Barra do Mendes,2903003.0,2020-07-13,False,3,21.63722,2020-07-13,0.0,0,0,0,city,-11.81,-42.059
Barra do Rocha,2903102.0,2020-07-13,False,12,210.0105,2020-07-13,0.0,0,1,0,city,-14.2,-39.5991
Barreiras,2903201.0,2020-07-13,False,629,404.66035,2020-07-13,0.0111,7,10,1,city,-12.1439,-44.9968
Barro Alto,2903235.0,2020-07-13,False,5,33.48738,2020-07-13,0.0,0,0,0,city,-11.7605,-41.9054
Barrocas,2903276.0,2020-07-13,False,44,275.37865,2020-07-13,0.0,0,2,0,city,-11.5272,-39.0776
Barro Preto,2903300.0,2020-07-13,False,85,1520.30048,2020-07-13,0.0353,3,3,1,city,-14.7948,-39.476
Belmonte,2903409.0,2020-07-13,False,138,591.56379,2020-07-13,0.0072,1,11,0,city,-15.8608,-38.8758
Belo Campo,2903508.0,2020-07-13,False,0,,2020-07-13,0.0,0,0,0,city,-15.0334,-41.2652
Biritinga,2903607.0,2020-07-13,False,8,50.06571,2020-07-13,0.0,0,2,0,city,-11.6072,-38.8051
Boa Nova,2903706.0,2020-07-13,False,3,23.74733,2020-07-13,0.0,0,0,0,city,-14.3598,-40.2064
Boa Vista do Tupim,2903805.0,2020-07-13,False,9,48.44961,2020-07-13,0.0,0,1,0,city,-12.6498,-40.6064
