city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Lajedinho,2919009.0,2020-07-15,29,3783.0,True,False,2,52.86809,2020-07-15,0.0,0,0,0,8,city,BA
Lajedo do Tabocal,2919058.0,2020-07-15,29,8562.0,True,False,26,303.66737,2020-07-15,0.0,0,0,0,81,city,BA
Lamarão,2919108.0,2020-07-15,29,8307.0,True,False,36,433.36945,2020-07-15,0.0,0,0,0,54,city,BA
Lapão,2919157.0,2020-07-15,29,27223.0,True,False,50,183.66822,2020-07-15,0.0,0,0,0,57,city,BA
Lauro de Freitas,2919207.0,2020-07-15,29,198440.0,True,False,3603,1815.66216,2020-07-15,0.0158,57,58,2,119,city,BA
Lençóis,2919306.0,2020-07-15,29,11409.0,True,False,53,464.54553,2020-07-15,0.0,0,9,0,19,city,BA
Licínio de Almeida,2919405.0,2020-07-15,29,12388.0,True,False,12,96.86794,2020-07-15,0.0,0,0,0,84,city,BA
Livramento de Nossa Senhora,2919504.0,2020-07-15,29,45732.0,True,False,26,56.85297,2020-07-15,0.0,0,1,0,82,city,BA
Luís Eduardo Magalhães,2919553.0,2020-07-15,29,87519.0,True,False,534,610.15322,2020-07-15,0.0075,4,42,1,96,city,BA
Macajuba,2919603.0,2020-07-15,29,11348.0,True,False,12,105.74551,2020-07-15,0.0,0,1,0,30,city,BA
Macarani,2919702.0,2020-07-15,29,18755.0,True,False,114,607.83791,2020-07-15,0.0088,1,7,0,51,city,BA
Macaúbas,2919801.0,2020-07-15,29,49826.0,True,False,8,16.05587,2020-07-15,0.0,0,0,0,46,city,BA
Macururé,2919900.0,2020-07-15,29,7824.0,True,False,62,792.43354,2020-07-15,0.0,0,9,0,19,city,BA
Madre de Deus,2919926.0,2020-07-15,29,21093.0,True,False,369,1749.39553,2020-07-15,0.0081,3,17,0,72,city,BA
Maetinga,2919959.0,2020-07-15,29,3161.0,True,False,1,31.63556,2020-07-15,0.0,0,0,0,44,city,BA
Maiquinique,2920007.0,2020-07-15,29,10112.0,True,False,25,247.23101,2020-07-15,0.0,0,1,0,49,city,BA
Mairi,2920106.0,2020-07-15,29,18676.0,True,False,90,481.90191,2020-07-15,0.0,0,1,0,56,city,BA
Malhada,2920205.0,2020-07-15,29,16845.0,True,False,2,11.87296,2020-07-15,0.5,1,0,1,40,city,BA
Malhada de Pedras,2920304.0,2020-07-15,29,8393.0,True,False,2,23.82938,2020-07-15,0.0,0,-1,0,45,city,BA
Manoel Vitorino,2920403.0,2020-07-15,29,13240.0,True,False,92,694.86405,2020-07-15,0.0326,3,7,0,67,city,BA
Mansidão,2920452.0,2020-07-15,29,13643.0,True,False,38,278.53111,2020-07-15,0.0263,1,0,0,47,city,BA
Maracás,2920502.0,2020-07-15,29,20834.0,True,False,86,412.78679,2020-07-15,0.0349,3,8,1,78,city,BA
Maragogipe,2920601.0,2020-07-15,29,44677.0,True,False,146,326.79007,2020-07-15,0.0274,4,3,0,83,city,BA
Maraú,2920700.0,2020-07-15,29,20570.0,True,False,72,350.02431,2020-07-15,0.0278,2,11,0,78,city,BA
Marcionílio Souza,2920809.0,2020-07-15,29,10406.0,True,False,11,105.70825,2020-07-15,0.0,0,1,0,52,city,BA
Mascote,2920908.0,2020-07-15,29,13822.0,True,False,26,188.10592,2020-07-15,0.0385,1,2,0,54,city,BA
Mata de São João,2921005.0,2020-07-15,29,46583.0,True,False,251,538.82318,2020-07-15,0.008,2,9,0,79,city,BA
Matina,2921054.0,2020-07-15,29,12201.0,True,False,0,,2020-07-15,0.0,0,0,0,43,city,BA
Medeiros Neto,2921104.0,2020-07-15,29,22688.0,True,False,237,1044.60508,2020-07-15,0.0042,1,17,0,107,city,BA
Miguel Calmon,2921203.0,2020-07-15,29,26023.0,True,False,36,138.33916,2020-07-15,0.0278,1,10,0,62,city,BA
Milagres,2921302.0,2020-07-15,29,10950.0,True,False,65,593.60731,2020-07-15,0.0154,1,1,0,47,city,BA
Mirangaba,2921401.0,2020-07-15,29,18338.0,True,False,6,32.71894,2020-07-15,0.0,0,0,0,62,city,BA
Mirante,2921450.0,2020-07-15,29,8641.0,True,False,8,92.58188,2020-07-15,0.125,1,0,0,89,city,BA
Monte Santo,2921500.0,2020-07-15,29,49418.0,True,False,108,218.54385,2020-07-15,0.0185,2,2,0,61,city,BA
Morpará,2921609.0,2020-07-15,29,8519.0,True,False,15,176.077,2020-07-15,0.1333,2,0,0,87,city,BA
Morro do Chapéu,2921708.0,2020-07-15,29,35413.0,True,False,13,36.70968,2020-07-15,0.0,0,1,0,64,city,BA
Mortugaba,2921807.0,2020-07-15,29,12042.0,True,False,11,91.34695,2020-07-15,0.0,0,0,0,40,city,BA
Mucugê,2921906.0,2020-07-15,29,9062.0,True,False,16,176.56147,2020-07-15,0.0625,1,0,0,87,city,BA
Mucuri,2922003.0,2020-07-15,29,41748.0,True,False,257,615.59835,2020-07-15,0.0156,4,6,0,63,city,BA
Mulungu do Morro,2922052.0,2020-07-15,29,10889.0,True,False,13,119.38654,2020-07-15,0.0769,1,0,0,46,city,BA
Mundo Novo,2922102.0,2020-07-15,29,26776.0,True,False,2,7.46938,2020-07-15,0.5,1,0,0,63,city,BA
Muniz Ferreira,2922201.0,2020-07-15,29,7422.0,True,False,21,282.9426,2020-07-15,0.0,0,3,0,48,city,BA
Muquém de São Francisco,2922250.0,2020-07-15,29,11348.0,True,False,31,273.17589,2020-07-15,0.0,0,2,0,40,city,BA
Muritiba,2922300.0,2020-07-15,29,29399.0,True,False,116,394.57124,2020-07-15,0.0086,1,0,0,63,city,BA
Mutuípe,2922409.0,2020-07-15,29,22221.0,True,False,44,198.01089,2020-07-15,0.0,0,-2,0,59,city,BA
Nazaré,2922508.0,2020-07-15,29,28525.0,True,False,124,434.7064,2020-07-15,0.0323,4,7,1,74,city,BA
Nilo Peçanha,2922607.0,2020-07-15,29,13997.0,True,False,93,664.42809,2020-07-15,0.0108,1,2,0,82,city,BA
Nordestina,2922656.0,2020-07-15,29,13130.0,True,False,70,533.13024,2020-07-15,0.0,0,0,0,75,city,BA
Nova Canaã,2922706.0,2020-07-15,29,16462.0,True,False,59,358.40117,2020-07-15,0.0,0,1,0,40,city,BA
Nova Fátima,2922730.0,2020-07-15,29,7812.0,True,False,16,204.81311,2020-07-15,0.0625,1,1,0,53,city,BA
Nova Ibiá,2922755.0,2020-07-15,29,6591.0,True,False,100,1517.22045,2020-07-15,0.05,5,1,0,62,city,BA
Nova Itarana,2922805.0,2020-07-15,29,8226.0,True,False,14,170.19207,2020-07-15,0.0,0,0,0,20,city,BA
Nova Redenção,2922854.0,2020-07-15,29,9118.0,True,False,3,32.90195,2020-07-15,0.0,0,0,0,32,city,BA
Nova Soure,2922904.0,2020-07-15,29,26947.0,True,False,182,675.39986,2020-07-15,0.0,0,6,0,108,city,BA
Nova Viçosa,2923001.0,2020-07-15,29,43376.0,True,False,204,470.30616,2020-07-15,0.0196,4,6,0,70,city,BA
Novo Horizonte,2923035.0,2020-07-15,29,12385.0,True,False,1,8.07428,2020-07-15,0.0,0,0,0,30,city,BA
Novo Triunfo,2923050.0,2020-07-15,29,15440.0,True,False,34,220.20725,2020-07-15,0.0,0,1,0,48,city,BA
Olindina,2923100.0,2020-07-15,29,28229.0,True,False,43,152.32562,2020-07-15,0.0,0,1,0,56,city,BA
Oliveira dos Brejinhos,2923209.0,2020-07-15,29,21825.0,True,False,43,197.02176,2020-07-15,0.0,0,0,0,82,city,BA
Ouriçangas,2923308.0,2020-07-15,29,8564.0,True,False,14,163.47501,2020-07-15,0.0,0,0,0,102,city,BA
Ourolândia,2923357.0,2020-07-15,29,17451.0,True,False,31,177.64025,2020-07-15,0.0,0,4,0,48,city,BA
Palmas de Monte Alto,2923407.0,2020-07-15,29,21750.0,True,False,26,119.54023,2020-07-15,0.0,0,0,0,44,city,BA
Palmeiras,2923506.0,2020-07-15,29,9019.0,True,False,8,88.70163,2020-07-15,0.0,0,0,0,102,city,BA
Paramirim,2923605.0,2020-07-15,29,21607.0,True,False,9,41.65317,2020-07-15,0.1111,1,0,0,92,city,BA
Paratinga,2923704.0,2020-07-15,29,32000.0,True,False,16,50.0,2020-07-15,0.0,0,0,0,58,city,BA
Paripiranga,2923803.0,2020-07-15,29,28989.0,True,False,45,155.23129,2020-07-15,0.0222,1,5,0,48,city,BA
Pau Brasil,2923902.0,2020-07-15,29,9831.0,True,False,39,396.7043,2020-07-15,0.1026,4,2,0,75,city,BA
Paulo Afonso,2924009.0,2020-07-15,29,117782.0,True,False,278,236.02927,2020-07-15,0.0324,9,11,1,86,city,BA
Pé de Serra,2924058.0,2020-07-15,29,13578.0,True,False,38,279.86449,2020-07-15,0.0,0,0,0,42,city,BA
Pedrão,2924108.0,2020-07-15,29,7347.0,True,False,2,27.222,2020-07-15,0.0,0,0,0,47,city,BA
Pedro Alexandre,2924207.0,2020-07-15,29,16667.0,True,False,11,65.99868,2020-07-15,0.0,0,0,0,48,city,BA
Piatã,2924306.0,2020-07-15,29,17123.0,True,False,9,52.56088,2020-07-15,0.0,0,0,0,62,city,BA
Pilão Arcado,2924405.0,2020-07-15,29,35048.0,True,False,57,162.6341,2020-07-15,0.0,0,1,0,74,city,BA
Pindaí,2924504.0,2020-07-15,29,16260.0,True,False,17,104.55105,2020-07-15,0.0,0,0,0,47,city,BA
Pindobaçu,2924603.0,2020-07-15,29,20150.0,True,False,62,307.69231,2020-07-15,0.0323,2,12,0,47,city,BA
Pintadas,2924652.0,2020-07-15,29,10437.0,True,False,89,852.73546,2020-07-15,0.0,0,0,0,51,city,BA
Piraí do Norte,2924678.0,2020-07-15,29,10023.0,True,False,133,1326.94802,2020-07-15,0.0075,1,10,0,49,city,BA
Piripá,2924702.0,2020-07-15,29,10707.0,True,False,46,429.62548,2020-07-15,0.0,0,1,0,102,city,BA
Piritiba,2924801.0,2020-07-15,29,24755.0,True,False,11,44.43547,2020-07-15,0.0,0,0,0,59,city,BA
Planalto,2925006.0,2020-07-15,29,26265.0,True,False,87,331.23929,2020-07-15,0.0,0,7,0,41,city,BA
Poções,2925105.0,2020-07-15,29,46871.0,True,False,290,618.71946,2020-07-15,0.0069,2,23,0,48,city,BA
Pojuca,2925204.0,2020-07-15,29,39519.0,True,False,343,867.93694,2020-07-15,0.0117,4,10,0,109,city,BA
Ponto Novo,2925253.0,2020-07-15,29,14914.0,True,False,33,221.26861,2020-07-15,0.0303,1,2,0,62,city,BA
Porto Seguro,2925303.0,2020-07-15,29,148686.0,True,False,983,661.12479,2020-07-15,0.0081,8,48,0,122,city,BA
Potiraguá,2925402.0,2020-07-15,29,7224.0,True,False,43,595.2381,2020-07-15,0.0,0,0,0,68,city,BA
Prado,2925501.0,2020-07-15,29,28174.0,True,False,183,649.53503,2020-07-15,0.0164,3,2,0,121,city,BA
Presidente Dutra,2925600.0,2020-07-15,29,15142.0,True,False,62,409.45714,2020-07-15,0.0,0,0,0,67,city,BA
Presidente Jânio Quadros,2925709.0,2020-07-15,29,12338.0,True,False,35,283.67645,2020-07-15,0.0286,1,6,0,62,city,BA
Presidente Tancredo Neves,2925758.0,2020-07-15,29,27719.0,True,False,355,1280.70998,2020-07-15,0.0113,4,16,0,67,city,BA
Queimadas,2925808.0,2020-07-15,29,25439.0,True,False,164,644.67943,2020-07-15,0.0122,2,18,0,63,city,BA
Quijingue,2925907.0,2020-07-15,29,27580.0,True,False,29,105.14866,2020-07-15,0.0345,1,0,0,39,city,BA
Quixabeira,2925931.0,2020-07-15,29,8972.0,True,False,19,211.76995,2020-07-15,0.0,0,3,0,65,city,BA
Rafael Jambeiro,2925956.0,2020-07-15,29,22621.0,True,False,90,397.8604,2020-07-15,0.0,0,2,0,75,city,BA
Remanso,2926004.0,2020-07-15,29,41008.0,True,False,50,121.92743,2020-07-15,0.02,1,1,0,73,city,BA
Retirolândia,2926103.0,2020-07-15,29,14396.0,True,False,89,618.22729,2020-07-15,0.0,0,0,0,74,city,BA
Riachão das Neves,2926202.0,2020-07-15,29,22339.0,True,False,58,259.63561,2020-07-15,0.0,0,0,0,51,city,BA
Riachão do Jacuípe,2926301.0,2020-07-15,29,33436.0,True,False,167,499.46166,2020-07-15,0.012,2,13,0,58,city,BA
Riacho de Santana,2926400.0,2020-07-15,29,35421.0,True,False,38,107.28099,2020-07-15,0.0,0,1,0,55,city,BA
Ribeira do Amparo,2926509.0,2020-07-15,29,14592.0,True,False,24,164.47368,2020-07-15,0.0,0,0,0,54,city,BA
Ribeira do Pombal,2926608.0,2020-07-15,29,53807.0,True,False,239,444.18013,2020-07-15,0.0042,1,6,0,88,city,BA
Ribeirão do Largo,2926657.0,2020-07-15,29,5812.0,True,False,10,172.05781,2020-07-15,0.0,0,0,0,44,city,BA
Rio de Contas,2926707.0,2020-07-15,29,12989.0,True,False,4,30.79529,2020-07-15,0.0,0,0,0,12,city,BA
Rio do Antônio,2926806.0,2020-07-15,29,15371.0,True,False,4,26.02303,2020-07-15,0.0,0,0,0,50,city,BA
Rio do Pires,2926905.0,2020-07-15,29,11655.0,True,False,15,128.70013,2020-07-15,0.1333,2,0,0,97,city,BA
Rio Real,2927002.0,2020-07-15,29,40732.0,True,False,112,274.96808,2020-07-15,0.0,0,11,0,85,city,BA
Rodelas,2927101.0,2020-07-15,29,9331.0,True,False,9,96.45268,2020-07-15,0.0,0,0,0,65,city,BA
Ruy Barbosa,2927200.0,2020-07-15,29,30814.0,True,False,124,402.41449,2020-07-15,0.0161,2,1,0,64,city,BA
Salinas da Margarida,2927309.0,2020-07-15,29,15667.0,True,False,41,261.69656,2020-07-15,0.0244,1,4,0,50,city,BA
Salvador,2927408.0,2020-07-15,29,2872347.0,True,False,44548,1550.92682,2020-07-15,0.0333,1483,614,24,125,city,BA
Santa Bárbara,2927507.0,2020-07-15,29,20791.0,True,False,193,928.28628,2020-07-15,0.0104,2,0,0,79,city,BA
Santa Brígida,2927606.0,2020-07-15,29,14213.0,True,False,26,182.93112,2020-07-15,0.0,0,3,0,53,city,BA
Santa Cruz Cabrália,2927705.0,2020-07-15,29,27778.0,True,False,191,687.5945,2020-07-15,0.0105,2,1,0,105,city,BA
Santa Cruz da Vitória,2927804.0,2020-07-15,29,6315.0,True,False,14,221.69438,2020-07-15,0.0714,1,1,0,46,city,BA
Santa Inês,2927903.0,2020-07-15,29,10631.0,True,False,20,188.12906,2020-07-15,0.05,1,5,0,51,city,BA
Santaluz,2928000.0,2020-07-15,29,37348.0,True,False,144,385.56281,2020-07-15,0.0208,3,0,0,80,city,BA
Santa Luzia,2928059.0,2020-07-15,29,12597.0,True,False,73,579.50306,2020-07-15,0.0,0,1,0,98,city,BA
Santa Maria da Vitória,2928109.0,2020-07-15,29,39845.0,True,False,14,35.13615,2020-07-15,0.0,0,3,0,102,city,BA
Santana,2928208.0,2020-07-15,29,26614.0,True,False,0,,2020-07-15,0.0,0,0,0,19,city,BA
Santanópolis,2928307.0,2020-07-15,29,8943.0,True,False,49,547.91457,2020-07-15,0.0,0,2,0,69,city,BA
Santa Rita de Cássia,2928406.0,2020-07-15,29,28338.0,True,False,23,81.1631,2020-07-15,0.0435,1,3,0,48,city,BA
Santa Teresinha,2928505.0,2020-07-15,29,10405.0,True,False,24,230.65834,2020-07-15,0.0417,1,0,0,93,city,BA
Santo Amaro,2928604.0,2020-07-15,29,60069.0,True,False,372,619.28782,2020-07-15,0.0161,6,13,0,78,city,BA
Santo Antônio de Jesus,2928703.0,2020-07-15,29,101512.0,True,False,822,809.75648,2020-07-15,0.017,14,35,1,75,city,BA
Santo Estêvão,2928802.0,2020-07-15,29,52850.0,True,False,116,219.48912,2020-07-15,0.0086,1,16,0,68,city,BA
São Desidério,2928901.0,2020-07-15,29,33742.0,True,False,90,266.72989,2020-07-15,0.0,0,3,0,63,city,BA
São Domingos,2928950.0,2020-07-15,29,9058.0,True,False,9,99.35968,2020-07-15,0.0,0,1,0,113,city,BA
São Felipe,2929107.0,2020-07-15,29,21074.0,True,False,62,294.20139,2020-07-15,0.0,0,4,0,79,city,BA
São Félix,2929008.0,2020-07-15,29,14740.0,True,False,40,271.37042,2020-07-15,0.025,1,0,0,49,city,BA
São Félix do Coribe,2929057.0,2020-07-15,29,15391.0,True,False,7,45.48113,2020-07-15,0.0,0,0,0,19,city,BA
São Francisco do Conde,2929206.0,2020-07-15,29,39802.0,True,False,388,974.82539,2020-07-15,0.0206,8,13,0,101,city,BA
São Gabriel,2929255.0,2020-07-15,29,18793.0,True,False,21,111.74373,2020-07-15,0.0,0,5,0,41,city,BA
São Gonçalo dos Campos,2929305.0,2020-07-15,29,37550.0,True,False,253,673.76831,2020-07-15,0.0119,3,10,0,75,city,BA
São José da Vitória,2929354.0,2020-07-15,29,5657.0,True,False,71,1255.0822,2020-07-15,0.0141,1,0,0,84,city,BA
São José do Jacuípe,2929370.0,2020-07-15,29,10462.0,True,False,7,66.90881,2020-07-15,0.1429,1,0,0,48,city,BA
São Miguel das Matas,2929404.0,2020-07-15,29,11675.0,True,False,13,111.34904,2020-07-15,0.0,0,1,0,37,city,BA
São Sebastião do Passé,2929503.0,2020-07-15,29,44300.0,True,False,397,896.16253,2020-07-15,0.0176,7,17,0,72,city,BA
Sapeaçu,2929602.0,2020-07-15,29,17398.0,True,False,67,385.10174,2020-07-15,0.0,0,5,0,54,city,BA
Sátiro Dias,2929701.0,2020-07-15,29,17273.0,True,False,26,150.52394,2020-07-15,0.0,0,0,0,83,city,BA
Saubara,2929750.0,2020-07-15,29,12043.0,True,False,39,323.83957,2020-07-15,0.0769,3,0,0,75,city,BA
Saúde,2929800.0,2020-07-15,29,12913.0,True,False,3,23.2324,2020-07-15,0.0,0,0,0,62,city,BA
Seabra,2929909.0,2020-07-15,29,44091.0,True,False,38,86.18539,2020-07-15,0.0526,2,3,0,79,city,BA
Sebastião Laranjeiras,2930006.0,2020-07-15,29,11434.0,True,False,2,17.49169,2020-07-15,0.0,0,0,0,13,city,BA
Senhor do Bonfim,2930105.0,2020-07-15,29,79015.0,True,False,195,246.78858,2020-07-15,0.0051,1,9,0,65,city,BA
Sento Sé,2930204.0,2020-07-15,29,40684.0,True,False,30,73.73906,2020-07-15,0.0667,2,0,0,62,city,BA
Serra do Ramalho,2930154.0,2020-07-15,29,31472.0,True,False,7,22.24199,2020-07-15,0.0,0,0,0,95,city,BA
Serra Dourada,2930303.0,2020-07-15,29,17386.0,True,False,0,,2020-07-15,0.0,0,0,0,44,city,BA
Serra Preta,2930402.0,2020-07-15,29,14878.0,True,False,98,658.69068,2020-07-15,0.0204,2,1,0,85,city,BA
Serrinha,2930501.0,2020-07-15,29,80861.0,True,False,328,405.63436,2020-07-15,0.0183,6,3,0,99,city,BA
Serrolândia,2930600.0,2020-07-15,29,13397.0,True,False,26,194.0733,2020-07-15,0.0,0,0,0,70,city,BA
Simões Filho,2930709.0,2020-07-15,29,134377.0,True,False,1203,895.24249,2020-07-15,0.0324,39,25,0,103,city,BA
Sítio do Quinto,2930766.0,2020-07-15,29,9986.0,True,False,43,430.60284,2020-07-15,0.0,0,1,0,43,city,BA
Sobradinho,2930774.0,2020-07-15,29,23191.0,True,False,229,987.45203,2020-07-15,0.048,11,1,0,63,city,BA
Souto Soares,2930808.0,2020-07-15,29,16979.0,True,False,89,524.17692,2020-07-15,0.0,0,0,0,52,city,BA
Tabocas do Brejo Velho,2930907.0,2020-07-15,29,12518.0,True,False,5,39.94248,2020-07-15,0.0,0,0,0,56,city,BA
Tanhaçu,2931004.0,2020-07-15,29,20403.0,True,False,0,,2020-07-15,0.0,0,0,0,48,city,BA
Tanque Novo,2931053.0,2020-07-15,29,17366.0,True,False,0,,2020-07-15,0.0,0,0,0,41,city,BA
Tanquinho,2931103.0,2020-07-15,29,7918.0,True,False,74,934.57944,2020-07-15,0.027,2,12,1,48,city,BA
Taperoá,2931202.0,2020-07-15,29,21074.0,True,False,149,707.03236,2020-07-15,0.0067,1,4,0,92,city,BA
Tapiramutá,2931301.0,2020-07-15,29,17010.0,True,False,25,146.97237,2020-07-15,0.0,0,2,0,21,city,BA
Teixeira de Freitas,2931350.0,2020-07-15,29,160487.0,True,False,1929,1201.96651,2020-07-15,0.0171,33,58,4,114,city,BA
Teodoro Sampaio,2931400.0,2020-07-15,29,7425.0,True,False,28,377.10438,2020-07-15,0.0357,1,0,0,36,city,BA
Teofilândia,2931509.0,2020-07-15,29,22518.0,True,False,162,719.42446,2020-07-15,0.0,0,1,0,63,city,BA
Teolândia,2931608.0,2020-07-15,29,14943.0,True,False,115,769.59111,2020-07-15,0.0,0,8,0,41,city,BA
Terra Nova,2931707.0,2020-07-15,29,13033.0,True,False,90,690.55475,2020-07-15,0.0111,1,2,0,51,city,BA
Tremedal,2931806.0,2020-07-15,29,16394.0,True,False,9,54.89813,2020-07-15,0.0,0,4,0,41,city,BA
Tucano,2931905.0,2020-07-15,29,50687.0,True,False,69,136.12958,2020-07-15,0.0145,1,6,0,71,city,BA
Uauá,2932002.0,2020-07-15,29,24240.0,True,False,78,321.78218,2020-07-15,0.0128,1,6,0,48,city,BA
Ubaíra,2932101.0,2020-07-15,29,19895.0,True,False,11,55.29027,2020-07-15,0.0909,1,0,0,56,city,BA
Ubaitaba,2932200.0,2020-07-15,29,19056.0,True,False,174,913.09824,2020-07-15,0.0287,5,2,0,81,city,BA
Ubatã,2932309.0,2020-07-15,29,27035.0,True,False,278,1028.29665,2020-07-15,0.0072,2,32,0,98,city,BA
Uibaí,2932408.0,2020-07-15,29,13887.0,True,False,7,50.40686,2020-07-15,0.0,0,1,0,41,city,BA
Umburanas,2932457.0,2020-07-15,29,19222.0,True,False,92,478.61825,2020-07-15,0.0,0,1,0,68,city,BA
Una,2932507.0,2020-07-15,29,19002.0,True,False,95,499.94737,2020-07-15,0.0105,1,9,0,93,city,BA
Urandi,2932606.0,2020-07-15,29,16658.0,True,False,134,804.4183,2020-07-15,0.0149,2,0,0,59,city,BA
Uruçuca,2932705.0,2020-07-15,29,20519.0,True,False,337,1642.38023,2020-07-15,0.0445,15,4,0,103,city,BA
Utinga,2932804.0,2020-07-15,29,19178.0,True,False,8,41.71446,2020-07-15,0.125,1,0,0,104,city,BA
Valença,2932903.0,2020-07-15,29,96562.0,True,False,714,739.4213,2020-07-15,0.0392,28,9,0,90,city,BA
Valente,2933000.0,2020-07-15,29,28473.0,True,False,209,734.02873,2020-07-15,0.0144,3,5,0,92,city,BA
Várzea da Roça,2933059.0,2020-07-15,29,14104.0,True,False,17,120.53318,2020-07-15,0.0588,1,1,0,63,city,BA
Várzea Nova,2933158.0,2020-07-15,29,12697.0,True,False,35,275.65567,2020-07-15,0.0,0,1,0,76,city,BA
Varzedo,2933174.0,2020-07-15,29,8838.0,True,False,17,192.35121,2020-07-15,0.1176,2,0,0,55,city,BA
Vera Cruz,2933208.0,2020-07-15,29,43223.0,True,False,159,367.8597,2020-07-15,0.044,7,12,0,96,city,BA
Vereda,2933257.0,2020-07-15,29,6205.0,True,False,59,950.84609,2020-07-15,0.0169,1,0,0,63,city,BA
Vitória da Conquista,2933307.0,2020-07-15,29,338480.0,True,False,1362,402.38714,2020-07-15,0.0162,22,66,0,106,city,BA
Wagner,2933406.0,2020-07-15,29,9345.0,True,False,1,10.70091,2020-07-15,0.0,0,0,0,16,city,BA
Wanderley,2933455.0,2020-07-15,29,12238.0,True,False,1,8.17127,2020-07-15,0.0,0,0,0,44,city,BA
Wenceslau Guimarães,2933505.0,2020-07-15,29,21101.0,True,False,292,1383.82067,2020-07-15,0.0103,3,6,0,57,city,BA
Xique-Xique,2933604.0,2020-07-15,29,46483.0,True,False,42,90.35561,2020-07-15,0.0238,1,2,0,55,city,BA
,29.0,2020-07-15,29,14873064.0,True,False,112993,759.71568,2020-07-15,0.0233,2638,2964,54,132,state,BA
Abaíra,2900108.0,2020-07-14,29,8739.0,False,False,5,57.21478,2020-07-14,0.0,0,0,0,93,city,BA
Abaré,2900207.0,2020-07-14,29,20086.0,False,False,6,29.87155,2020-07-14,0.0,0,1,0,61,city,BA
Acajutiba,2900306.0,2020-07-14,29,15159.0,False,False,42,277.06313,2020-07-14,0.0476,2,1,0,84,city,BA
Adustina,2900355.0,2020-07-14,29,17040.0,False,False,52,305.16432,2020-07-14,0.0192,1,5,0,102,city,BA
Água Fria,2900405.0,2020-07-14,29,16970.0,False,False,41,241.60283,2020-07-14,0.0244,1,2,0,85,city,BA
Aiquara,2900603.0,2020-07-14,29,4446.0,False,False,47,1057.13,2020-07-14,0.0213,1,0,0,90,city,BA
Alagoinhas,2900702.0,2020-07-14,29,151596.0,False,False,870,573.89377,2020-07-14,0.0195,17,15,2,111,city,BA
Alcobaça,2900801.0,2020-07-14,29,22470.0,False,False,137,609.70182,2020-07-14,0.0073,1,1,0,46,city,BA
Almadina,2900900.0,2020-07-14,29,5464.0,False,False,58,1061.49341,2020-07-14,0.0172,1,2,0,83,city,BA
Amargosa,2901007.0,2020-07-14,29,37241.0,False,False,95,255.09519,2020-07-14,0.0316,3,7,0,66,city,BA
Amélia Rodrigues,2901106.0,2020-07-14,29,25102.0,False,False,139,553.74074,2020-07-14,0.0072,1,2,0,90,city,BA
América Dourada,2901155.0,2020-07-14,29,16094.0,False,False,73,453.58519,2020-07-14,0.0,0,0,0,57,city,BA
Anagé,2901205.0,2020-07-14,29,22005.0,False,False,29,131.78823,2020-07-14,0.0345,1,0,0,62,city,BA
Andaraí,2901304.0,2020-07-14,29,13143.0,False,False,9,68.47752,2020-07-14,0.0,0,1,0,43,city,BA
Andorinha,2901353.0,2020-07-14,29,14595.0,False,False,24,164.43988,2020-07-14,0.0417,1,0,0,32,city,BA
Angical,2901403.0,2020-07-14,29,13977.0,False,False,1,7.15461,2020-07-14,0.0,0,0,0,36,city,BA
Anguera,2901502.0,2020-07-14,29,11221.0,False,False,36,320.82702,2020-07-14,0.0,0,3,0,66,city,BA
Antas,2901601.0,2020-07-14,29,19291.0,False,False,25,129.59411,2020-07-14,0.0,0,0,0,45,city,BA
Antônio Cardoso,2901700.0,2020-07-14,29,11683.0,False,False,16,136.95113,2020-07-14,0.0,0,0,0,51,city,BA
Antônio Gonçalves,2901809.0,2020-07-14,29,11798.0,False,False,34,288.18444,2020-07-14,0.0,0,1,0,32,city,BA
Aporá,2901908.0,2020-07-14,29,17731.0,False,False,44,248.15295,2020-07-14,0.0455,2,1,0,55,city,BA
Apuarema,2901957.0,2020-07-14,29,7330.0,False,False,104,1418.82674,2020-07-14,0.0,0,0,0,55,city,BA
Araças,2902054.0,2020-07-14,29,12177.0,False,False,14,114.97085,2020-07-14,0.0,0,0,0,62,city,BA
Aracatu,2902005.0,2020-07-14,29,13135.0,False,False,18,137.03845,2020-07-14,0.0,0,1,0,78,city,BA
Araci,2902104.0,2020-07-14,29,54379.0,False,False,435,799.94115,2020-07-14,0.0069,3,11,0,98,city,BA
Aramari,2902203.0,2020-07-14,29,11397.0,False,False,16,140.38782,2020-07-14,0.0,0,1,0,43,city,BA
Arataca,2902252.0,2020-07-14,29,11019.0,False,False,10,90.75234,2020-07-14,0.0,0,0,0,77,city,BA
Aratuípe,2902302.0,2020-07-14,29,8825.0,False,False,6,67.98867,2020-07-14,0.1667,1,0,0,48,city,BA
Aurelino Leal,2902401.0,2020-07-14,29,11531.0,False,False,187,1621.71538,2020-07-14,0.0053,1,13,0,98,city,BA
Baianópolis,2902500.0,2020-07-14,29,13877.0,False,False,3,21.61851,2020-07-14,0.0,0,0,0,50,city,BA
Baixa Grande,2902609.0,2020-07-14,29,20468.0,False,False,2,9.77135,2020-07-14,0.0,0,0,0,26,city,BA
